G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
1,0,0,1,522.6726760,-7.087681000,41.15880000,0.2689170,-0.581641000,0.312724000
1,0,0,1,511.5170820,-8.193106000,41.597766,0.273162000,-0.58423600,0.311074000
1,0,0,1,500.2355800,-9.296511000,42.02646600,0.277339000,-0.586687000,0.309348000
1,0,0,1,488.830917,-10.39763100,42.44478900,0.281448000,-0.58899300,0.307545000
1,0,0,1,477.3058980,-11.49618700,42.85263600,0.285488000,-0.591154000,0.305666000
1,0,0,1,465.6633470,-12.59191700,43.24990100,0.289457000,-0.593169000,0.303713000
1,0,0,1,453.9061470,-13.68454800,43.63648600,0.293354000,-0.595038000,0.301683000
1,0,0,1,442.0371970,-14.77381300,44.01229400,0.297180000,-0.596760000,0.299580000
1,0,0,1,430.0594450,-15.85943300,44.37724200,0.30093200,-0.598335000,0.297403000
1,0,0,1,417.9758450,-16.94113500,44.73124600,0.304610000,-0.599762000,0.295152000
1,0,0,1,405.7893870,-18.01864400,45.07422600,0.308212000,-0.601041000,0.292828000
1,0,0,1,393.5030640,-19.09169900,45.40609200,0.311739000,-0.602172000,0.290433000
1,0,0,1,381.1199030,-20.16003900,45.72676000,0.315189000,-0.603154000,0.28796500
1,0,0,1,368.6429320,-21.22340900,46.03614200,0.318561000,-0.603987000,0.285427000
1,0,0,1,356.0752230,-22.28154400,46.33416300,0.321854000,-0.604672000,0.282817000
1,0,0,1,343.4198540,-23.33418700,46.62074600,0.325068000,-0.605207000,0.280139000
1,0,0,1,330.6799500,-24.3810740,46.89582400,0.32820200,-0.605593000,0.277391000
1,0,0,1,317.8586410,-25.42195200,47.15932500,0.33125500,-0.605829000,0.274574000
1,0,0,1,304.9591030,-26.45656100,47.4111860,0.334226000,-0.605916000,0.271690000
1,0,0,1,291.9845150,-27.48464600,47.65134700,0.337114000,-0.605854000,0.268739000
1,0,0,1,278.9380890,-28.50594400,47.87975500,0.339920000,-0.605641000,0.265722000
1,0,0,1,265.8230390,-29.52020500,48.09635400,0.342641000,-0.605280000,0.262639000
1,0,0,1,252.642602,-30.52717400,48.30109300,0.345279000,-0.604769000,0.259491000
1,0,0,1,239.4000170,-31.52660900,48.49391700,0.347830000,-0.604109000,0.256279000
1,0,0,1,226.0985460,-32.51826400,48.67477600,0.350297000,-0.603300000,0.253004000
1,0,0,1,212.7414540,-33.50190000,48.84362100,0.352676000,-0.602342000,0.24966600
1,0,0,1,199.3320330,-34.47727100,49.00041500,0.354969000,-0.601236000,0.246267000
1,0,0,1,185.8735800,-35.44413800,49.14511500,0.357174000,-0.599981000,0.242807000
1,0,0,1,172.3694180,-36.40226100,49.27768800,0.359291000,-0.598578000,0.239287000
1,0,0,1,158.8228740,-37.35140500,49.3981000,0.361319000,-0.59702700,0.23570800
1,0,0,1,145.2372980,-38.29133300,49.50632300,0.363258000,-0.595329000,0.232071000
1,0,0,1,131.6160370,-39.22181400,49.60233100,0.365108000,-0.59348400,0.228377000
1,0,0,1,117.9624590,-40.14261300,49.68610500,0.366867000,-0.591493000,0.224626000
1,0,0,1,104.2799230,-41.0535040,49.75762200,0.368536000,-0.589356000,0.220820000
1,0,0,1,90.57180600,-41.95426300,49.81686600,0.370114000,-0.587073000,0.21695900
1,0,0,1,76.84147900,-42.84467000,49.86381800,0.371601000,-0.58464600,0.213045000
1,0,0,1,63.09232500,-43.72450600,49.89846700,0.372996000,-0.582074000,0.209078000
1,0,0,1,49.32772700,-44.59355600,49.92080200,0.374299000,-0.579359000,0.205060000
1,0,0,1,35.55108100,-45.45160300,49.93081900,0.375510000,-0.576501000,0.200991000
1,0,0,1,21.76577900,-46.29843700,49.92851600,0.376628000,-0.5735000,0.196872000
1,0,0,1,7.975225000,-47.13384800,49.91389200,0.37765300,-0.57035800,0.19270500
1,0,0,1,-5.817182000,-47.95763100,49.88695200,0.378585000,-0.56707500,0.188490000
1,0,0,1,-19.60803400,-48.76958000,49.84770400,0.379423000,-0.563653000,0.184229000
1,0,0,1,-33.39393200,-49.56949400,49.7961580,0.380168000,-0.560091000,0.179923000
1,0,0,1,-47.17147500,-50.35717500,49.73232900,0.380819000,-0.556391000,0.175571000
1,0,0,1,-60.9372690,-51.13243000,49.65623100,0.38137700,-0.55255400,0.17117700
1,0,0,1,-74.68791900,-51.89506700,49.5678820,0.38184000,-0.548580000,0.166740000
1,0,0,1,-88.42004000,-52.64490000,49.46730200,0.382208000,-0.54447100,0.162263000
1,0,0,1,-102.1302460,-53.38174400,49.35451600,0.382483000,-0.540228,0.157745000
1,0,0,1,-115.81516,-54.10541800,49.22955300,0.382663000,-0.535852000,0.153188000
1,0,0,1,-129.471405,-54.81574200,49.09244200,0.382749000,-0.531343000,0.148594000
1,0,0,1,-143.0956150,-55.51254200,48.94321800,0.382740000,-0.526703000,0.143963000
1,0,0,1,-156.6844270,-56.19564500,48.78191800,0.382637000,-0.521933000,0.139296000
1,0,0,1,-170.2344910,-56.86488200,48.60858200,0.382440000,-0.517034000,0.134595000
1,0,0,1,-183.7424620,-57.52008700,48.42325400,0.382148000,-0.512008000,0.129860000
1,0,0,1,-197.2050110,-58.16109900,48.22598000,0.381762000,-0.506856000,0.125094000
1,0,0,1,-210.6188160,-58.78775900,48.0168080,0.381282000,-0.501578000,0.120297000
1,0,0,1,-223.9805720,-59.39991300,47.79578900,0.380707000,-0.496177000,0.115470000
1,0,0,1,-237.2869850,-59.99741000,47.56297800,0.380039000,-0.490653000,0.110614000
1,0,0,1,-250.5347750,-60.58010500,47.31843100,0.379277000,-0.485008000,0.105732000
1,0,0,1,-263.7206760,-61.14785200,47.06220900,0.378421000,-0.47924400,0.100823000
1,0,0,1,-276.8414360,-61.70051200,46.79437500,0.377472000,-0.473361000,0.095889000
1,0,0,1,-289.8938190,-62.23794900,46.5149950,0.376430000,-0.467362000,0.090932000
1,0,0,1,-302.8746070,-62.76002900,46.224138,0.375295000,-0.461247000,0.085952000
1,0,0,1,-315.780595,-63.26662300,45.92187700,0.374067000,-0.455018000,0.080951000
1,0,0,1,-328.6086020,-63.75760600,45.60828500,0.372747000,-0.448677000,0.075930000
1,0,0,1,-341.3554610,-64.23285800,45.28344200,0.371335000,-0.442226000,0.070890000
1,0,0,1,-354.0180320,-64.69226000,44.94742600,0.36983200,-0.435665000,0.065833000
1,0,0,1,-366.5931900,-65.13569900,44.60032100,0.368237000,-0.428997000,0.060760000
1,0,0,1,-379.0778370,-65.56306600,44.24221200,0.366552000,-0.422223000,0.055671000
1,0,0,1,-391.468892,-65.97425700,43.87318700,0.3647750,-0.415345000,0.050569000
1,0,0,1,-403.7633020,-66.36917000,43.49333700,0.362909000,-0.408364000,0.045455000
1,0,0,1,-415.9580330,-66.7477060,43.10275600,0.360954000,-0.401282000,0.04032900
1,0,0,1,-428.0500800,-67.10977400,42.70154000,0.35890900,-0.394102000,0.035193000
1,0,0,1,-440.0364570,-67.45528300,42.28978800,0.356776000,-0.38682400,0.030048000
1,0,0,1,-451.91421,-67.78414800,41.86760200,0.354555000,-0.379451000,0.024896000
1,0,0,1,-463.6804070,-68.09628700,41.4350870,0.352246000,-0.37198400,0.019738000
1,0,0,1,-475.3321480,-68.39162500,40.99234800,0.349850000,-0.364426000,0.014575000
1,0,0,1,-486.8665570,-68.67008700,40.53949700,0.34736900,-0.356777000,0.009409000
1,0,0,1,-498.2807900,-68.93160500,40.07664300,0.344801000,-0.349041000,0.004240000
1,0,0,1,-509.5720340,-69.17611400,39.60390100,0.342148000,-0.341218000,-0.000930000
1,0,0,1,-520.7375030,-69.40355600,39.12138800,0.339411000,-0.333311000,-0.006100000
1,0,0,1,-531.7744440,-69.61387300,38.62922300,0.336590000,-0.325322000,-0.011268000
1,0,0,1,-542.6801350,-69.80701300,38.12752600,0.333686000,-0.317253000,-0.016433000
1,0,0,1,-553.4518850,-69.98292900,37.61642200,0.330700000,-0.309105000,-0.021595000
1,0,0,1,-564.0870390,-70.14157800,37.09603800,0.327632000,-0.300881000,-0.026751000
1,0,0,1,-574.5829730,-70.28292000,36.56650000,0.324484000,-0.292583000,-0.031900000
1,0,0,1,-584.9370970,-70.40692100,36.02794100,0.32125500,-0.28421300,-0.037042000
1,0,0,1,-595.1468580,-70.5135480,35.48049300,0.317947000,-0.275773000,-0.042174000
1,0,0,1,-605.2097370,-70.6027780,34.92429100,0.314560000,-0.267264000,-0.04729600
1,0,0,1,-615.1232530,-70.67458600,34.3594730,0.311096000,-0.258690000,-0.05240700
1,0,0,1,-624.8849600,-70.72895600,33.78617800,0.307556000,-0.250052000,-0.057504000
1,0,0,1,-634.4924520,-70.765875,33.20454600,0.303939000,-0.241352000,-0.06258700
1,0,0,1,-643.9433590,-70.78533300,32.61472200,0.300247000,-0.232592000,-0.06765500
1,0,0,1,-653.2353490,-70.78732500,32.01685100,0.29648200,-0.223775000,-0.072706000
1,0,0,1,-662.3661310,-70.77185200,31.41108100,0.29264300,-0.214903000,-0.077739000
1,0,0,1,-671.3334530,-70.73891600,30.79756000,0.288732000,-0.205978000,-0.082754000
1,0,0,1,-680.1351030,-70.68852600,30.17644100,0.284749000,-0.197002000,-0.087747000
1,0,0,1,-688.7689100,-70.62069500,29.54787700,0.280697000,-0.187978000,-0.092719000
1,0,0,1,-697.2327440,-70.53543800,28.91202300,0.276575000,-0.178907000,-0.097668000
1,0,0,1,-705.5245160,-70.4327780,28.26903500,0.272385000,-0.169792000,-0.102593000
1,0,0,1,-713.6421840,-70.31273900,27.61907300,0.268127000,-0.160635000,-0.10749300
1,0,0,1,-721.5837430,-70.1753500,26.96229700,0.26380400,-0.151438000,-0.112366000
1,0,0,1,-729.3472360,-70.02064700,26.29886800,0.259415000,-0.142204000,-0.117211000
1,0,0,1,-736.9307480,-69.84866700,25.62895100,0.254963000,-0.132935000,-0.12202800
1,0,0,1,-744.3324080,-69.65945300,24.95271100,0.250447000,-0.123633000,-0.12681400
1,0,0,1,-751.5503910,-69.45305100,24.27031400,0.245870000,-0.114301000,-0.131569000
1,0,0,1,-758.5829160,-69.22951200,23.58192800,0.241232000,-0.104940000,-0.136292000
1,0,0,1,-765.4282490,-68.98889200,22.88772500,0.236535000,-0.095554000,-0.140981000
1,0,0,1,-772.0847020,-68.73124900,22.18787500,0.231779000,-0.086144000,-0.145635000
1,0,0,1,-778.550631,-68.45664700,21.48255000,0.226966000,-0.076712000,-0.150254000
1,0,0,1,-784.8244430,-68.16515500,20.77192600,0.222097000,-0.067262000,-0.154835000
1,0,0,1,-790.90459,-67.85684300,20.0561760,0.217173000,-0.057795000,-0.159378000
1,0,0,1,-796.7895730,-67.53178900,19.33547900,0.21219600,-0.04831400,-0.1638820
1,0,0,1,-802.477939,-67.1900710,18.61001000,0.207166000,-0.038821000,-0.168345000
1,0,0,1,-807.9682870,-66.83177500,17.87995100,0.202085000,-0.0293190,-0.172767000
1,0,0,1,-813.2592610,-66.45699000,17.14547900,0.196955000,-0.019809000,-0.177146000
1,0,0,1,-818.3495580,-66.06580700,16.40677800,0.191775000,-0.010294000,-0.181481000
1,0,0,1,-823.2379210,-65.65832200,15.6640290,0.186549000,-0.00077700,-0.185772000
1,0,0,1,-827.9231460,-65.2346380,14.91741500,0.181276000,0.008740000,-0.19001600
1,0,0,1,-832.4040750,-64.79485700,14.16712100,0.17595900,0.018255000,-0.194214000
1,0,0,1,-836.6796040,-64.33908900,13.41333100,0.170598000,0.027766000,-0.198364000
1,0,0,1,-840.7486790,-63.86744600,12.65623200,0.165195000,0.037270000,-0.20246600
1,0,0,1,-844.6102950,-63.38004400,11.89601100,0.159752000,0.046765000,-0.206517000
1,0,0,1,-848.2635010,-62.87700400,11.13285500,0.154269000,0.056248000,-0.210517000
1,0,0,1,-851.7073960,-62.35845000,10.36695200,0.148748000,0.065717000,-0.214465000
1,0,0,1,-854.9411300,-61.82451000,9.598491000,0.143190000,0.075170000,-0.218360000
1,0,0,1,-857.9639070,-61.27531500,8.827663000,0.137597000,0.084605000,-0.222202000
1,0,0,1,-860.7749790,-60.71100100,8.054656000,0.131970000,0.094019000,-0.225988000
1,0,0,1,-863.3736550,-60.13170700,7.279662000,0.126310000,0.103409000,-0.229719000
1,0,0,1,-865.7592930,-59.53757600,6.50287300,0.120619000,0.112774000,-0.233393000
1,0,0,1,-867.9313050,-58.92875600,5.724479000,0.114899000,0.122111000,-0.23701000
1,0,0,1,-869.8891560,-58.30539500,4.94467300,0.109150000,0.131418000,-0.240568000
1,0,0,1,-871.6323620,-57.66764800,4.163647000,0.103374000,0.140693000,-0.244067000
1,0,0,1,-873.160494,-57.01567200,3.38159300,0.097573000,0.149932000,-0.247505000
1,0,0,1,-874.4731760,-56.34962800,2.59870600,0.091747000,0.159135000,-0.250883000
1,0,0,1,-875.5700830,-55.66968100,1.815178000,0.085899000,0.168299000,-0.254198000
1,0,0,1,-876.4509450,-54.97599700,1.031202000,0.080030000,0.177421000,-0.257451000
1,0,0,1,-877.1155460,-54.26874900,0.246971000,0.074141000,0.186499000,-0.260640000
1,0,0,1,-877.5637220,-53.5481110,-0.537320000,0.068234000,0.195531000,-0.263765000
1,0,0,1,-877.7953620,-52.81426000,-1.321478000,0.062310000,0.204516000,-0.266825000
1,0,0,1,-877.8104090,-52.06737900,-2.105310000,0.056370000,0.213449000,-0.269819000
1,0,0,1,-877.6088610,-51.30765000,-2.888623000,0.05041700,0.222330000,-0.272747000
1,0,0,1,-877.1907660,-50.53526100,-3.671222000,0.044451000,0.231156000,-0.275607000
1,0,0,1,-876.5562290,-49.75040300,-4.452916000,0.038474000,0.239925000,-0.278399000
1,0,0,1,-875.7054060,-48.95327100,-5.233510000,0.032488000,0.248635000,-0.281123000
1,0,0,1,-874.6385080,-48.1440590,-6.012814000,0.02649400,0.257283000,-0.283777000
1,0,0,1,-873.355797,-47.32296800,-6.790633000,0.020493000,0.265868000,-0.286361000
1,0,0,1,-871.8575910,-46.49020100,-7.566777000,0.014487000,0.274388000,-0.288875000
1,0,0,1,-870.1442600,-45.64596300,-8.341054000,0.00847800,0.282839000,-0.291317000
1,0,0,1,-868.216226,-44.79046300,-9.113273000,0.002466,0.291221000,-0.293687000
1,0,0,1,-866.0739660,-43.92391100,-9.88324300,-0.003546000,0.299531000,-0.295985000
1,0,0,1,-863.7180080,-43.04652100,-10.65077400,-0.009557000,0.307767000,-0.298210000
1,0,0,1,-861.1489330,-42.15851000,-11.41567700,-0.015566000,0.31592800,-0.300361000
1,0,0,1,-858.3673770,-41.26009700,-12.17776400,-0.021571000,0.324010000,-0.302438000
1,0,0,1,-855.3740250,-40.35150300,-12.93684500,-0.027571000,0.332012000,-0.30444100
1,0,0,1,-852.1696160,-39.43295300,-13.69273500,-0.03356400,0.339933000,-0.306368000
1,0,0,1,-848.7549400,-38.50467300,-14.44524600,-0.039549000,0.347769000,-0.308220000
1,0,0,1,-845.1308420,-37.56689300,-15.19419300,-0.045524000,0.355520000,-0.309996000
1,0,0,1,-841.2982140,-36.61984400,-15.93939000,-0.051487000,0.363183000,-0.311695000
1,0,0,1,-837.2580040,-35.66375900,-16.68065500,-0.057438000,0.370756000,-0.313318000
1,0,0,1,-833.0112070,-34.69887400,-17.41780400,-0.063375000,0.378238000,-0.314863000
1,0,0,1,-828.5588720,-33.72542800,-18.15065500,-0.069296000,0.38562700,-0.316330000
1,0,0,1,-823.9020980,-32.7436600,-18.87902800,-0.075200000,0.392920000,-0.317720000
1,0,0,1,-819.0420340,-31.75381400,-19.60274200,-0.081086000,0.400117000,-0.319031000
1,0,0,1,-813.9798790,-30.75613200,-20.32162000,-0.086951000,0.407214000,-0.320263000
1,0,0,1,-808.7168810,-29.75086200,-21.03548400,-0.092795000,0.414212000,-0.321416000
1,0,0,1,-803.2543410,-28.73825100,-21.74415700,-0.098617000,0.421107000,-0.322490000
1,0,0,1,-797.5936060,-27.71854900,-22.44746500,-0.104413000,0.427898000,-0.323484000
1,0,0,1,-791.7360730,-26.69200800,-23.14523500,-0.110184000,0.43458300,-0.324399000
1,0,0,1,-785.6831860,-25.65888100,-23.83729300,-0.11592800,0.441162000,-0.325234000
1,0,0,1,-779.436441,-24.61942200,-24.5234700,-0.121644000,0.447631000,-0.325988000
1,0,0,1,-772.9973780,-23.57389000,-25.20359600,-0.127329000,0.453990000,-0.326662000
1,0,0,1,-766.3675860,-22.52254000,-25.87750400,-0.13298300,0.460237000,-0.327255000
1,0,0,1,-759.5487000,-21.46563400,-26.54502600,-0.13860400,0.466371000,-0.327767000
1,0,0,1,-752.5424050,-20.40343100,-27.20599900,-0.144190000,0.472389000,-0.328199000
1,0,0,1,-745.3504280,-19.33619300,-27.86025900,-0.14974200,0.478291000,-0.328550000
1,0,0,1,-737.9745430,-18.26418500,-28.50764500,-0.155256000,0.484075000,-0.328819000
1,0,0,1,-730.4165720,-17.18767000,-29.14799700,-0.16073200,0.489740000,-0.329008000
1,0,0,1,-722.6783790,-16.10691400,-29.78115700,-0.166168000,0.495283000,-0.329115000
1,0,0,1,-714.7618730,-15.02218400,-30.40696900,-0.171564000,0.500705000,-0.329141000
1,0,0,1,-706.6690090,-13.93374700,-31.02527900,-0.176917000,0.506002000,-0.329086000
1,0,0,1,-698.4017810,-12.84187300,-31.63593300,-0.182226000,0.511175000,-0.328950000
1,0,0,1,-689.9622320,-11.74682900,-32.23878200,-0.187490000,0.516222000,-0.328732000
1,0,0,1,-681.352442,-10.64888800,-32.8336760,-0.192708000,0.521142000,-0.32843300
1,0,0,1,-672.574537,-9.548318000,-33.42046800,-0.197879000,0.525933000,-0.328054000
1,0,0,1,-663.6306820,-8.445393000,-33.99901500,-0.203001000,0.530594000,-0.327593000
1,0,0,1,-654.5230850,-7.340384000,-34.56917300,-0.208072000,0.535124000,-0.327052000
1,0,0,1,-645.2539920,-6.233564000,-35.13080200,-0.213093000,0.539522000,-0.326430000
1,0,0,1,-635.8256910,-5.125205000,-35.68376200,-0.21806000,0.543787000,-0.325727000
1,0,0,1,-626.2405070,-4.015582000,-36.22791800,-0.222974000,0.547918000,-0.324944000
1,0,0,1,-616.500807,-2.904968000,-36.76313500,-0.227833000,0.551914000,-0.324081000
1,0,0,1,-606.608993,-1.793637000,-37.28928200,-0.232636000,0.5557740,-0.323138000
1,0,0,1,-596.5675060,-0.681864000,-37.8062270,-0.237381000,0.559496000,-0.322115000
1,0,0,1,-586.378824,0.430078000,-38.31384500,-0.242068000,0.563080000,-0.321013000
1,0,0,1,-576.0454600,1.541914000,-38.81200900,-0.246695000,0.566526000,-0.3198310
1,0,0,1,-565.5699650,2.653369000,-39.30059700,-0.251261000,0.569832000,-0.31857000
1,0,0,1,-554.9549230,3.76417000,-39.77948800,-0.255765000,0.572997000,-0.317231000
1,0,0,1,-544.2029540,4.874042000,-40.24856400,-0.260206000,0.576020000,-0.315814000
1,0,0,1,-533.3167100,5.98271200,-40.70770900,-0.264583000,0.578902000,-0.31431900
1,0,0,1,-522.2988760,7.089905000,-41.15681000,-0.268895000,0.581641000,-0.312746000
1,0,0,1,-511.1521730,8.195349000,-41.59575600,-0.273140000,0.584236000,-0.311096000
1,0,0,1,-499.8793500,9.298771000,-42.02444000,-0.277318000,0.586687000,-0.30936900
1,0,0,1,-488.4831890,10.39989900,-42.44275400,-0.281427000,0.588993000,-0.30756600
1,0,0,1,-476.9665020,11.49846100,-42.8505960,-0.285467000,0.591154000,-0.30568700
1,0,0,1,-465.3321300,12.5941860,-43.24786500,-0.289436000,0.5931690,-0.303733000
1,0,0,1,-453.5829430,13.68680400,-43.63446300,-0.293335000,0.595038000,-0.301704000
1,0,0,1,-441.721842,14.77604400,-44.01029600,-0.2971600,0.596760000,-0.299600000
1,0,0,1,-429.7517520,15.86163900,-44.37526900,-0.300913000,0.598335000,-0.297422000
1,0,0,1,-417.6756280,16.94332100,-44.7292930,-0.304591000,0.599762000,-0.29517100
1,0,0,1,-405.4964470,18.02082200,-45.07228200,-0.308194000,0.601041000,-0.292847000
1,0,0,1,-393.2172170,19.0938760,-45.40414900,-0.311721000,0.602172000,-0.290451000
1,0,0,1,-380.8409660,20.16222000,-45.72481300,-0.315171000,0.603154000,-0.28798300
1,0,0,1,-368.370749,21.22558800,-46.03419500,-0.318543000,0.603987000,-0.285444000
1,0,0,1,-355.8096420,22.28372000,-46.33222000,-0.321837000,0.604672000,-0.282835000
1,0,0,1,-343.1607440,23.33635400,-46.61881200,-0.325051000,0.605207000,-0.280156000
1,0,0,1,-330.4271760,24.3832290,-46.89390200,-0.328185000,0.605593000,-0.27740800
1,0,0,1,-317.6120810,25.42408900,-47.15742100,-0.331238000,0.605829000,-0.274591000
1,0,0,1,-304.7186210,26.45867600,-47.40930500,-0.334210000,0.605916000,-0.271707000
1,0,0,1,-291.7499760,27.48673400,-47.64949200,-0.337098000,0.605854000,-0.268755000
1,0,0,1,-278.7093460,28.50801100,-47.87792100,-0.339904000,0.605642000,-0.26573700
1,0,0,1,-265.5999490,29.5222530,-48.0945380,-0.34262600,0.605280000,-0.262654000
1,0,0,1,-252.4250200,30.52921200,-48.29928800,-0.345263000,0.60476900,-0.259506000
1,0,0,1,-239.18781,31.52863800,-48.49212100,-0.347815000,0.604109000,-0.256294000
1,0,0,1,-225.8915840,32.5202840,-48.67298900,-0.350282000,0.603300000,-0.253019000
1,0,0,1,-212.5396240,33.50390700,-48.84184700,-0.352662000,0.602342000,-0.249681000
1,0,0,1,-199.1352230,34.47926400,-48.998655,-0.354954000,0.601236000,-0.246281000
1,0,0,1,-185.6816890,35.44611300,-49.14337300,-0.357160000,0.599981000,-0.242821000
1,0,0,1,-172.1823420,36.40421600,-49.27596600,-0.359277000,0.598578000,-0.239301000
1,0,0,1,-158.6405120,37.35333700,-49.39640000,-0.361305000,0.597027000,-0.235722000
1,0,0,1,-145.0595410,38.29324200,-49.50464700,-0.363245000,0.595329000,-0.232085000
1,0,0,1,-131.4427790,39.22369900,-49.60067900,-0.365095000,0.593485000,-0.228390000
1,0,0,1,-117.7935870,40.14447700,-49.68447300,-0.366854000,0.5914930,-0.224639000
1,0,0,1,-104.1153310,41.05535100,-49.75600800,-0.368523000,0.58935600,-0.220833000
1,0,0,1,-90.41138800,41.95609500,-49.8152660,-0.370102000,0.587073000,-0.216972000
1,0,0,1,-76.68513900,42.84648700,-49.86223400,-0.371588000,0.584646000,-0.213058000
1,0,0,1,-62.93996900,43.72630700,-49.89689800,-0.372984000,0.582074000,-0.209091000
1,0,0,1,-49.17927100,44.59533900,-49.9192510,-0.374287000,0.579359000,-0.205072000
1,0,0,1,-35.40643900,45.45336700,-49.92928800,-0.375498000,0.576501000,-0.201003000
1,0,0,1,-21.62487300,46.30018000,-49.92700500,-0.376616000,0.573500000,-0.196884000
1,0,0,1,-7.837973000,47.13557000,-49.91240300,-0.377641000,0.570358000,-0.192717000
1,0,0,1,5.950861000,47.95932900,-49.88548600,-0.378573000,0.567075000,-0.188502000
1,0,0,1,19.73822500,48.77125600,-49.8462610,-0.37941200,0.563653000,-0.184241000
1,0,0,1,33.52071700,49.57114800,-49.79473700,-0.380157000,0.560091000,-0.17993400
1,0,0,1,47.29493800,50.35881000,-49.73092700,-0.380808000,0.556391000,-0.175583000
1,0,0,1,61.05748800,51.13404700,-49.65484600,-0.381366000,0.552554000,-0.171188000
1,0,0,1,74.80497200,51.8966670,-49.56651400,-0.38182900,0.54858000,-0.166752000
1,0,0,1,88.53399700,52.64648200,-49.46595200,-0.382198000,0.544471000,-0.162274000
1,0,0,1,102.2411770,53.38330800,-49.35318500,-0.382472000,0.540228000,-0.157756000
